gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargeRatio,TotalServices,MonthlyToTenureRatio,Senior_With_Partner,Cluster
Male,,No,No,1,,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,0-1yr,1.0,0.0,10.1,0,1
Female,,Yes,Yes,38,,No,DSL,,,,,,,Month-to-month,No,Electronic check,54.5,2076.05,0,3-4yr,0.02625177620962886,0.0,1.3974358974358974,0,1
Male,,No,No,2,,No,No,,,,,,,Month-to-month,No,Mailed check,20.75,44.2,0,0-1yr,0.46945701357466063,0.0,6.916666666666667,0,1
Male,,No,No,11,,No,No,,,,,,,Month-to-month,No,Mailed check,20.35,215.25,0,0-1yr,0.09454123112659699,0.0,1.6958333333333335,0,1
Female,,Yes,No,20,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),91.0,1859.5,0,1-2yr,0.04893788652863673,0.0,4.333333333333333,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),104.8,7470.1,0,5-6yr,0.014029263329808167,0.0,1.4356164383561643,0,0
Female,,Yes,No,3,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),74.75,229.5,1,0-1yr,0.32570806100217864,0.0,18.6875,0,1
Male,,No,No,23,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,104.05,2470.1,1,1-2yr,0.042123800655843896,0.0,4.335416666666666,0,0
Male,,No,No,40,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,51.1,2092.9,0,3-4yr,0.024415882268622485,0.0,1.2463414634146341,0,1
Male,,Yes,No,62,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,0,5-6yr,0.015951541419829292,0.0,1.4253968253968254,0,0
Female,,No,Yes,22,,No,No,,,,,,,Month-to-month,Yes,Electronic check,20.55,469.85,0,1-2yr,0.04373736298818772,0.0,0.8934782608695653,0,1
Female,,No,No,11,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),64.05,733.95,0,0-1yr,0.08726752503576538,0.0,5.3374999999999995,0,1
Male,,Yes,No,7,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.85,485.25,0,0-1yr,0.1542503863987635,0.0,9.35625,0,1
Female,,No,No,13,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,96.65,1244.5,1,1-2yr,0.07766171153073524,0.0,6.903571428571429,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.05,20.05,1,0-1yr,1.0,0.0,10.025,0,1
Female,,No,No,39,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,103.45,3994.45,1,3-4yr,0.02589843407728223,0.0,2.58625,0,0
Male,,Yes,No,3,,No phone service,DSL,,,,,,,Month-to-month,No,Mailed check,25.0,78.25,0,0-1yr,0.3194888178913738,0.0,6.25,0,1
Male,,No,No,58,,No,No,,,,,,,Two year,No,Credit card (automatic),20.3,1131.5,0,4-5yr,0.017940786566504642,0.0,0.3440677966101695,0,1
Male,,No,Yes,6,,Yes,No,,,,,,,Month-to-month,No,Mailed check,26.35,184.05,0,0-1yr,0.14316761749524587,0.0,3.7642857142857147,0,1
Female,,Yes,Yes,1,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.9,19.9,1,0-1yr,1.0,0.0,9.95,0,1
Female,,Yes,No,22,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,54.7,1178.75,0,1-2yr,0.0464050901378579,0.0,2.3782608695652177,0,1
Male,,Yes,No,14,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,46.35,667.7,1,1-2yr,0.06941740302531077,0.0,3.0900000000000003,0,1
Male,,Yes,Yes,64,,Yes,Fiber optic,,,,,,,One year,No,Credit card (automatic),90.25,5629.15,0,5-6yr,0.01603261593668671,0.0,1.3884615384615384,0,0
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Electronic check,19.95,19.95,1,0-1yr,1.0,0.0,9.975,0,1
Male,,No,No,6,,No,No,,,,,,,Month-to-month,No,Mailed check,20.65,109.3,0,0-1yr,0.1889295516925892,0.0,2.9499999999999997,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,79.6,79.6,1,0-1yr,1.0,0.0,39.8,0,1
Male,,No,Yes,39,,Yes,No,,,,,,,One year,No,Bank transfer (automatic),25.45,958.45,0,3-4yr,0.026553289164797326,0.0,0.63625,0,1
Female,,No,No,20,,No,No,,,,,,,One year,No,Mailed check,19.5,403.15,0,1-2yr,0.04836909338955724,0.0,0.9285714285714286,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.9,75.9,1,0-1yr,1.0,0.0,37.95,0,1
Male,,Yes,No,1,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,76.2,76.2,1,0-1yr,1.0,0.0,38.1,0,1
Male,,Yes,No,64,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),66.15,4392.5,0,5-6yr,0.0150597609561753,0.0,1.0176923076923077,0,0
Male,,No,Yes,1,,No,No,,,,,,,Month-to-month,No,Mailed check,19.25,19.25,1,0-1yr,1.0,0.0,9.625,0,1
Female,,Yes,No,46,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,0,3-4yr,0.021811868686868685,0.0,1.4702127659574467,0,0
Female,,Yes,Yes,28,,No phone service,DSL,,,,,,,One year,Yes,Electronic check,39.1,1096.6,0,2-3yr,0.035655662958234545,0.0,1.3482758620689657,0,1
Female,,Yes,No,33,,No,No,,,,,,,Month-to-month,No,Mailed check,20.05,669.45,0,2-3yr,0.029949958921502724,0.0,0.5897058823529412,0,1
Male,,Yes,Yes,39,,No,DSL,,,,,,,One year,No,Electronic check,59.8,2343.85,0,3-4yr,0.02551357808733494,0.0,1.4949999999999999,0,1
Female,,Yes,No,42,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,84.3,3588.4,1,3-4yr,0.023492364284918067,0.0,1.9604651162790696,0,0
Female,,No,No,1,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,48.6,48.6,0,0-1yr,1.0,0.0,24.3,0,1
Female,,No,No,7,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.0,522.95,1,0-1yr,0.15106606750167317,0.0,9.875,0,1
Male,,Yes,No,70,,No,Fiber optic,,,,,,,Two year,No,Credit card (automatic),105.35,7511.9,0,5-6yr,0.01402441459550846,0.0,1.4838028169014084,0,0
Male,,No,No,65,,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),25.1,1725.0,0,5-6yr,0.01455072463768116,0.0,0.3803030303030303,0,1
Male,,No,No,1,,No,DSL,,,,,,,Month-to-month,No,Electronic check,49.75,49.75,0,0-1yr,1.0,0.0,24.875,0,1
Male,,Yes,No,18,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,94.75,1691.9,0,1-2yr,0.0560021277853301,0.0,4.9868421052631575,0,1
Male,,Yes,No,24,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,93.0,2248.05,0,1-2yr,0.041369186628411284,0.0,3.72,0,1
Male,,No,No,63,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),71.9,4479.2,0,5-6yr,0.016051973566708344,0.0,1.1234375,0,0
Female,,No,Yes,44,,Yes,DSL,,,,,,,One year,Yes,Mailed check,77.55,3471.1,0,3-4yr,0.022341620811846388,0.0,1.7233333333333332,0,0
Male,,No,No,4,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.85,63.0,0,0-1yr,0.3150793650793651,0.0,3.97,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.25,70.25,1,0-1yr,1.0,0.0,35.125,0,1
Female,,Yes,Yes,37,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.25,3314.15,0,3-4yr,0.028740401007799888,0.0,2.5065789473684212,0,0
Female,,No,No,10,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),84.6,865.55,1,0-1yr,0.09774132054762867,0.0,7.6909090909090905,0,1
Male,,No,No,34,,No phone service,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,0,2-3yr,0.029377272194206636,0.0,0.7157142857142857,0,1
Male,,Yes,No,35,,No phone service,DSL,,,,,,,One year,No,Credit card (automatic),53.15,1930.9,0,2-3yr,0.027526024133823605,0.0,1.4763888888888888,0,1
Female,,Yes,No,4,,No,No,,,,,,,Month-to-month,No,Electronic check,20.15,91.4,0,0-1yr,0.22045951859956234,0.0,4.029999999999999,0,1
Female,,Yes,No,39,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,101.25,3949.15,0,3-4yr,0.02563842852259347,0.0,2.53125,0,0
Male,,Yes,No,43,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),100.55,4304.0,0,3-4yr,0.023361988847583642,0.0,2.2852272727272727,0,0
Female,,Yes,Yes,17,,Yes,No,,,,,,,Month-to-month,No,Mailed check,24.1,409.9,1,1-2yr,0.05879482800683094,0.0,1.338888888888889,0,1
Female,,Yes,No,61,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.3,1554.9,0,5-6yr,0.016271142838767766,0.0,0.4080645161290323,0,1
Female,,Yes,No,49,,Yes,DSL,,,,,,,One year,No,Electronic check,71.8,3472.05,0,4-5yr,0.020679425699514694,0.0,1.436,0,0
Male,,No,No,4,,No,No,,,,,,,One year,No,Mailed check,19.7,117.8,0,0-1yr,0.16723259762308998,0.0,3.94,0,1
Female,,Yes,Yes,64,,No phone service,DSL,,,,,,,Two year,No,Electronic check,49.85,3210.35,0,5-6yr,0.015527901942155841,0.0,0.7669230769230769,0,0
Male,,No,No,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,69.6,207.4,0,0-1yr,0.33558341369334616,0.0,17.4,0,1
Male,,Yes,Yes,1,,No,No,,,,,,,Month-to-month,No,Electronic check,19.75,19.75,0,0-1yr,1.0,0.0,9.875,0,1
Male,,Yes,No,40,,No,Fiber optic,,,,,,,One year,No,Electronic check,80.8,3132.75,0,3-4yr,0.025792035751336685,0.0,1.9707317073170731,0,0
Female,,No,Yes,1,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,60.0,60.0,1,0-1yr,1.0,0.0,30.0,0,1
Male,,No,No,8,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,86.55,649.65,1,0-1yr,0.13322558300623413,0.0,9.616666666666667,0,1
Female,,Yes,No,1,,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.85,20.85,1,0-1yr,1.0,0.0,10.425,0,1
Female,,Yes,No,34,,No,DSL,,,,,,,One year,No,Bank transfer (automatic),64.2,2106.3,0,2-3yr,0.030479988605611734,0.0,1.8342857142857143,0,1
Female,,Yes,No,1,,No phone service,DSL,,,,,,,Month-to-month,No,Electronic check,35.0,35.0,0,0-1yr,1.0,0.0,17.5,0,1
Female,,No,No,39,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,50.75,2011.4,1,3-4yr,0.02523118226111166,0.0,1.26875,0,1
Female,,Yes,No,58,,No,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),105.5,6205.5,1,4-5yr,0.01700104745790025,0.0,1.7881355932203389,0,0
Male,,Yes,Yes,45,,No,No,,,,,,,Two year,No,Electronic check,19.2,903.7,0,3-4yr,0.021245988713068494,0.0,0.41739130434782606,0,1
Male,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,1,0-1yr,0.16908260524225577,0.0,12.164285714285715,0,1
Male,,No,No,43,,No,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),90.65,3882.3,0,3-4yr,0.023349560827344615,0.0,2.060227272727273,0,0
Male,,Yes,Yes,41,,No,No,,,,,,,Two year,Yes,Mailed check,20.0,879.8,0,3-4yr,0.022732439190725165,0.0,0.47619047619047616,0,1
Male,,No,No,5,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.65,383.65,0,0-1yr,0.19457839176332598,0.0,12.441666666666668,0,1
Male,,No,No,72,,No phone service,DSL,,,,,,,Two year,Yes,Credit card (automatic),61.2,4390.25,0,5-6yr,0.01393998063891578,0.0,0.8383561643835616,0,0
Male,,No,No,4,,No,No,,,,,,,One year,No,Mailed check,19.95,68.2,0,0-1yr,0.2925219941348973,0.0,3.9899999999999998,0,1
Male,,Yes,Yes,9,,No,DSL,,,,,,,Month-to-month,No,Mailed check,54.8,452.8,0,0-1yr,0.12102473498233214,0.0,5.4799999999999995,0,1
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),73.45,5329.0,0,5-6yr,0.013783073747419779,0.0,1.0061643835616438,0,0
Female,,Yes,No,33,,No,DSL,,,,,,,One year,Yes,Mailed check,51.45,1758.9,0,2-3yr,0.02925123656830974,0.0,1.5132352941176472,0,1
Female,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),80.45,5737.6,0,5-6yr,0.014021542108198549,0.0,1.1020547945205479,0,0
Male,,Yes,No,22,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,54.2,1152.7,1,1-2yr,0.04702003990630693,0.0,2.356521739130435,0,1
Female,,Yes,No,70,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,109.5,7674.55,1,5-6yr,0.01426793753379677,0.0,1.5422535211267605,0,0
Male,,Yes,Yes,21,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,104.4,2157.95,1,1-2yr,0.048379248824115484,0.0,4.745454545454546,0,1
Male,,No,No,15,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,85.3,1219.85,0,1-2yr,0.06992663032340042,0.0,5.33125,0,1
Male,,Yes,No,29,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.3,2414.55,0,2-3yr,0.03284255865482181,0.0,2.643333333333333,0,1
Female,,Yes,Yes,15,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,0,1-2yr,0.0661993769470405,0.0,4.78125,0,1
Male,,Yes,Yes,71,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,1,5-6yr,0.013924033862826405,0.0,1.4597222222222221,0,0
Male,,No,No,72,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.4,1809.35,0,5-6yr,0.014038190510404289,0.0,0.347945205479452,0,1
Female,,Yes,No,19,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,86.85,1564.4,0,1-2yr,0.05551649194579391,0.0,4.342499999999999,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,19.65,19.65,0,0-1yr,1.0,0.0,9.825,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.7,75.7,1,0-1yr,1.0,0.0,37.85,0,1
Female,,No,No,2,,No,DSL,,,,,,,Month-to-month,No,Electronic check,45.55,84.4,0,0-1yr,0.539691943127962,0.0,15.183333333333332,0,1
Female,,Yes,Yes,11,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),78.1,864.85,0,0-1yr,0.09030467711163785,0.0,6.508333333333333,0,1
Female,,No,No,12,,No,No,,,,,,,One year,No,Mailed check,19.3,228.75,0,0-1yr,0.08437158469945355,0.0,1.4846153846153847,0,1
Female,,Yes,No,70,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,110.5,7752.05,0,5-6yr,0.014254294025451333,0.0,1.556338028169014,0,0
Female,,Yes,No,20,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,90.8,1951.0,1,1-2yr,0.04654023577652486,0.0,4.3238095238095235,0,1
Female,,No,No,23,,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,0,1-2yr,0.04313642158946026,0.0,0.8458333333333333,0,1
Male,,No,No,49,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),81.35,4060.9,0,4-5yr,0.020032505109704744,0.0,1.6269999999999998,0,0
Female,,Yes,Yes,4,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,97.95,384.5,1,0-1yr,0.25474642392717817,0.0,19.59,0,1
Male,,No,No,32,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,1,2-3yr,0.03150397623000961,0.0,3.2772727272727273,0,0
Male,,No,Yes,2,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,55.3,108.65,0,0-1yr,0.5089737689829728,0.0,18.433333333333334,0,1
Male,,Yes,No,69,,No phone service,DSL,,,,,,,Two year,No,Credit card (automatic),56.55,3952.65,0,5-6yr,0.014306857424765663,0.0,0.8078571428571428,0,0
Male,,No,No,6,,No,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),80.5,463.05,1,0-1yr,0.17384731670445955,0.0,11.5,0,1
Female,,Yes,Yes,24,,No,No,,,,,,,Two year,Yes,Mailed check,19.7,494.05,0,1-2yr,0.03987450662888371,0.0,0.7879999999999999,0,1
Female,,No,No,32,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),104.05,3416.85,0,2-3yr,0.030452024525513266,0.0,3.153030303030303,0,0
Female,,No,No,27,,No,DSL,,,,,,,Two year,No,Bank transfer (automatic),52.85,1498.65,0,2-3yr,0.03526507189804157,0.0,1.8875,0,1
Female,,Yes,No,27,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,1,2-3yr,0.0363699764623834,0.0,3.725,0,0
Male,,No,No,58,,Yes,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,0,4-5yr,0.016776394479286926,0.0,1.366949152542373,0,0
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,71.35,71.35,1,0-1yr,1.0,0.0,35.675,0,1
Female,,Yes,Yes,18,,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.65,471.35,0,1-2yr,0.05229659488702662,0.0,1.2973684210526315,0,1
Female,,Yes,Yes,47,,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),21.3,1041.8,0,3-4yr,0.020445382990977156,0.0,0.44375000000000003,0,1
Female,,Yes,Yes,70,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,110.2,7689.8,0,5-6yr,0.014330671799006477,0.0,1.552112676056338,0,0
Female,,No,No,13,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,89.4,1132.35,1,1-2yr,0.0789508544178037,0.0,6.385714285714286,0,1
Female,,Yes,Yes,36,,No,DSL,,,,,,,Month-to-month,No,Credit card (automatic),51.05,1815.0,0,2-3yr,0.028126721763085397,0.0,1.3797297297297297,0,1
Male,,No,No,67,,No,No,,,,,,,Two year,Yes,Mailed check,19.8,1311.3,0,5-6yr,0.01509951956074125,0.0,0.2911764705882353,0,1
Female,,No,No,10,,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.9,199.45,0,0-1yr,0.0997743795437453,0.0,1.8090909090909089,0,1
Male,,No,No,19,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,87.3,1637.3,0,1-2yr,0.053319489403285895,0.0,4.365,0,1
Female,,Yes,Yes,71,,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.85,1326.35,0,5-6yr,0.014965883816488862,0.0,0.27569444444444446,0,1
Male,,Yes,Yes,72,,Yes,DSL,,,,,,,Two year,Yes,Mailed check,89.4,6376.55,0,5-6yr,0.014020120598129083,0.0,1.2246575342465755,0,0
Female,,Yes,Yes,48,,No,No,,,,,,,Two year,No,Mailed check,20.0,935.9,0,3-4yr,0.021369804466289135,0.0,0.40816326530612246,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.05,20.05,0,0-1yr,1.0,0.0,10.025,0,1
Male,,Yes,Yes,18,,No,DSL,,,,,,,Month-to-month,No,Electronic check,83.25,1611.15,0,1-2yr,0.0516711665580486,0.0,4.381578947368421,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,20.6,20.6,1,0-1yr,1.0,0.0,10.3,0,1
Male,,Yes,No,67,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),102.9,6989.7,0,5-6yr,0.014721661873900168,0.0,1.5132352941176472,0,0
Male,,Yes,Yes,69,,No phone service,DSL,,,,,,,Two year,No,Mailed check,39.1,2779.5,0,5-6yr,0.014067278287461774,0.0,0.5585714285714286,0,0
Male,,No,No,19,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,99.95,1931.75,1,1-2yr,0.051740649669988356,0.0,4.9975000000000005,0,1
Male,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Mailed check,114.5,8331.95,0,5-6yr,0.0137422812186823,0.0,1.5684931506849316,0,0
Female,,No,No,38,,No,No,,,,,,,Two year,No,Mailed check,20.2,735.9,0,3-4yr,0.027449381709471397,0.0,0.5179487179487179,0,1
Male,,Yes,No,40,,No,DSL,,,,,,,One year,No,Electronic check,55.8,2283.3,0,3-4yr,0.02443831296807252,0.0,1.3609756097560974,0,1
Female,,Yes,Yes,61,,Yes,No,,,,,,,Two year,Yes,Mailed check,24.2,1445.2,0,5-6yr,0.01674508718516468,0.0,0.3903225806451613,0,1
Female,,No,No,10,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),81.0,818.05,1,0-1yr,0.0990159525701363,0.0,7.363636363636363,0,1
Male,,Yes,No,32,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),72.8,2333.05,0,2-3yr,0.031203789031525254,0.0,2.206060606060606,0,1
Female,,No,No,21,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,0,1-2yr,0.05011166595568493,0.0,4.538636363636363,0,1
Female,,No,No,59,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,99.5,5890.0,0,4-5yr,0.016893039049235992,0.0,1.6583333333333334,0,0
Female,,Yes,No,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.15,916.75,1,1-2yr,0.07652031633487866,0.0,5.010714285714286,0,1
Female,,No,No,47,,No,No,,,,,,,Two year,No,Credit card (automatic),20.25,1029.8,0,3-4yr,0.01966401242959798,0.0,0.421875,0,1
Male,,Yes,Yes,69,,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),26.0,1796.55,0,5-6yr,0.014472182794801147,0.0,0.37142857142857144,0,1
Male,,No,No,2,,No,No,,,,,,,Month-to-month,Yes,Credit card (automatic),19.9,33.7,0,0-1yr,0.5905044510385756,0.0,6.633333333333333,0,1
Female,,Yes,Yes,22,,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.05,454.05,0,1-2yr,0.04195573174760489,0.0,0.8282608695652174,0,1
Male,,Yes,No,15,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,96.5,1392.25,0,1-2yr,0.06931226432034476,0.0,6.03125,0,1
Female,,No,No,53,,No,No,,,,,,,Two year,No,Credit card (automatic),19.85,1049.6,0,4-5yr,0.01891196646341464,0.0,0.36759259259259264,0,1
Female,,Yes,No,28,,Yes,No,,,,,,,Month-to-month,No,Mailed check,25.7,734.6,0,2-3yr,0.03498502586441601,0.0,0.8862068965517241,0,1
Male,,No,No,22,,No,No,,,,,,,One year,No,Mailed check,20.3,475.1,0,1-2yr,0.04272784676910124,0.0,0.8826086956521739,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,70.15,70.15,1,0-1yr,1.0,0.0,35.075,0,1
Male,,Yes,No,16,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,91.55,1540.05,0,1-2yr,0.05944612187915977,0.0,5.385294117647058,0,1
Female,,Yes,Yes,48,,No phone service,DSL,,,,,,,Two year,No,Mailed check,39.4,1978.65,0,3-4yr,0.019912566648977836,0.0,0.8040816326530612,0,1
Male,,Yes,No,30,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,0,2-3yr,0.03322018982965617,0.0,3.4096774193548387,0,0
Female,,No,No,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.25,229.7,0,0-1yr,0.30583369612538097,0.0,17.5625,0,1
Male,,No,No,57,,Yes,Fiber optic,,,,,,,Two year,No,Electronic check,93.75,5625.55,0,4-5yr,0.01666503719636302,0.0,1.6163793103448276,0,0
Female,,Yes,No,68,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),96.55,6581.9,1,5-6yr,0.014669016545374437,0.0,1.3992753623188405,0,0
Female,,Yes,No,23,,No,DSL,,,,,,,One year,No,Bank transfer (automatic),60.0,1347.15,0,1-2yr,0.04453847010355194,0.0,2.5,0,1
Female,,Yes,No,65,,No,DSL,,,,,,,Two year,Yes,Credit card (automatic),59.8,3808.2,0,5-6yr,0.015702956777480175,0.0,0.906060606060606,0,0
Male,,Yes,No,44,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),90.65,3974.15,0,3-4yr,0.0228099090371526,0.0,2.0144444444444445,0,0
Female,,Yes,Yes,71,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),109.0,7661.8,0,5-6yr,0.014226421989610796,0.0,1.5138888888888888,0,0
Female,,Yes,No,37,,Yes,DSL,,,,,,,One year,No,Credit card (automatic),68.1,2479.25,0,3-4yr,0.027467984269436318,0.0,1.7921052631578946,0,1
Female,,No,No,12,,No,No,,,,,,,Month-to-month,No,Mailed check,20.4,266.6,0,0-1yr,0.0765191297824456,0.0,1.5692307692307692,0,1
Male,,Yes,Yes,69,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),81.95,5601.4,0,5-6yr,0.014630271003677654,0.0,1.1707142857142858,0,0
Female,,No,No,35,,No,DSL,,,,,,,Month-to-month,No,Electronic check,60.55,1982.6,0,2-3yr,0.03054070412589529,0.0,1.6819444444444445,0,1
Male,,No,No,5,,No,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,0,0-1yr,0.1929979405707561,0.0,10.933333333333332,0,1
Male,,Yes,Yes,58,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),82.5,4828.05,0,4-5yr,0.017087644079908038,0.0,1.3983050847457628,0,0
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),82.3,5980.55,0,5-6yr,0.013761276136810158,0.0,1.1273972602739726,0,0
Male,,Yes,No,72,,Yes,DSL,,,,,,,Two year,No,Mailed check,68.15,4808.7,0,5-6yr,0.014172229500696656,0.0,0.9335616438356165,0,0
Female,,No,No,1,,No,No,,,,,,,Month-to-month,No,Credit card (automatic),20.3,20.3,0,0-1yr,1.0,0.0,10.15,0,1
Female,,No,No,39,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,95.55,3692.85,1,3-4yr,0.02587432470855843,0.0,2.38875,0,0
Male,,Yes,Yes,53,,No,No,,,,,,,One year,No,Credit card (automatic),20.2,1068.15,0,4-5yr,0.01891120161026073,0.0,0.37407407407407406,0,1
Female,,No,No,27,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,89.2,2383.6,0,2-3yr,0.037422386306427254,0.0,3.185714285714286,0,1
